session,user,aa,bb,cc,action,harn_folder,manner_label,manner_group,parent_qa_path,parent_unit_dir,parent_f0,parent_f1,parent_t0,parent_t1,seg_f0,seg_f1,seg_t0,seg_t1,n_sibling_trials_with_action,evidence_source
user2|5|1,user2,5,1,1,Running,28_Jog_in_place,Smoothly,NEUT,HAU/user2/5-1-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user2/5-1-1",21.0,293.0,14056937.016,14056964.216,47.0,143.0,14056939.616,14056949.216,3,harn_anchored
user2|5|1,user2,5,1,2,Running,28_Jog_in_place,Steadily,NEUT,HAU/user2/5-1-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user2/5-1-2",22.0,236.0,14057111.116,14057132.516,49.0,133.0,14057113.816,14057122.216,3,harn_anchored
user2|5|1,user2,5,1,3,Running,28_Jog_in_place,Anxiously,NERV,HAU/user2/5-1-3,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user2/5-1-3",8.0,196.0,14057238.716,14057257.516,31.0,106.0,14057241.016,14057248.516,3,harn_anchored
user2|5|1,user2,5,1,1,Squats,29_Do_squats,Smoothly,NEUT,HAU/user2/5-1-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user2/5-1-1",21.0,293.0,14056937.016,14056964.216,154.0,230.0,14056950.316,14056957.916,3,harn_anchored
user2|5|1,user2,5,1,2,Squats,29_Do_squats,Steadily,NEUT,HAU/user2/5-1-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user2/5-1-2",22.0,236.0,14057111.116,14057132.516,137.0,198.0,14057122.616,14057128.716,3,harn_anchored
user2|5|1,user2,5,1,3,Squats,29_Do_squats,Anxiously,NERV,HAU/user2/5-1-3,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user2/5-1-3",8.0,196.0,14057238.716,14057257.516,107.0,145.0,14057248.616,14057252.416,3,harn_anchored
user2|5|1,user2,5,1,1,Jumping jacks,30_Do_jumping_jacks,Smoothly,NEUT,HAU/user2/5-1-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user2/5-1-1",21.0,293.0,14056937.016,14056964.216,233.0,293.0,14056958.216,14056964.216,3,harn_anchored
user2|5|1,user2,5,1,2,Jumping jacks,30_Do_jumping_jacks,Steadily,NEUT,HAU/user2/5-1-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user2/5-1-2",22.0,236.0,14057111.116,14057132.516,201.0,236.0,14057129.016,14057132.516,3,harn_anchored
user2|5|1,user2,5,1,3,Jumping jacks,30_Do_jumping_jacks,Anxiously,NERV,HAU/user2/5-1-3,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user2/5-1-3",8.0,196.0,14057238.716,14057257.516,151.0,196.0,14057253.016,14057257.516,3,harn_anchored
user2|5|2,user2,5,2,1,Peeling fruit,11_Peel_fruits,Carefully,CARE,HAU/user2/5-2-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user2/5-2-1",28.0,197.0,14148646.716,14148663.616,80.0,182.0,14148651.916,14148662.116,3,harn_anchored
user2|5|2,user2,5,2,2,Peeling fruit,11_Peel_fruits,Quickly,FAST,HAU/user2/5-2-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user2/5-2-2",20.0,117.0,14148751.916,14148761.616,62.0,94.0,14148756.116,14148759.316,3,harn_anchored
user2|5|2,user2,5,2,3,Peeling fruit,11_Peel_fruits,Hurriedly,FAST,HAU/user2/5-2-3,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user2/5-2-3",18.0,78.0,14148843.716,14148849.716,45.0,62.0,14148846.416,14148848.116,3,harn_anchored
user2|5|2,user2,5,2,1,Walking,36_Walk,Carefully,CARE,HAU/user2/5-2-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user2/5-2-1",28.0,197.0,14148646.716,14148663.616,28.0,65.0,14148646.716,14148650.416,3,harn_anchored
user2|5|2,user2,5,2,2,Walking,36_Walk,Quickly,FAST,HAU/user2/5-2-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user2/5-2-2",20.0,117.0,14148751.916,14148761.616,22.0,53.0,14148752.116,14148755.216,3,harn_anchored
user2|5|2,user2,5,2,3,Walking,36_Walk,Hurriedly,FAST,HAU/user2/5-2-3,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user2/5-2-3",18.0,78.0,14148843.716,14148849.716,19.0,41.0,14148843.816,14148846.016,3,harn_anchored
user2|6|1,user2,6,1,1,Stirring,10_Stir_drinks,Gently,SLOW,HAU/user2/6-1-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user2/6-1-1",14.0,463.0,14057747.316,14057792.216,172.0,216.0,14057763.116,14057767.516,2,harn_anchored
user2|6|1,user2,6,1,2,Stirring,10_Stir_drinks,Quickly,FAST,HAU/user2/6-1-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user2/6-1-2",22.0,287.0,14057916.116,14057942.616,118.0,131.0,14057925.716,14057927.016,2,harn_anchored
user2|6|1,user2,6,1,1,Using a phone,24_Use_a_mobile_phone,Gently,SLOW,HAU/user2/6-1-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user2/6-1-1",14.0,463.0,14057747.316,14057792.216,298.0,338.0,14057775.716,14057779.716,2,harn_anchored
user2|6|1,user2,6,1,2,Using a phone,24_Use_a_mobile_phone,Quickly,FAST,HAU/user2/6-1-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user2/6-1-2",22.0,287.0,14057916.116,14057942.616,188.0,198.0,14057932.716,14057933.716,2,harn_anchored
user2|6|1,user2,6,1,1,Running,28_Jog_in_place,Gently,SLOW,HAU/user2/6-1-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user2/6-1-1",14.0,463.0,14057747.316,14057792.216,54.0,95.0,14057751.316,14057755.416,2,harn_anchored
user2|6|1,user2,6,1,2,Running,28_Jog_in_place,Quickly,FAST,HAU/user2/6-1-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user2/6-1-2",22.0,287.0,14057916.116,14057942.616,36.0,78.0,14057917.516,14057921.716,2,harn_anchored
user2|6|1,user2,6,1,1,Jumping jacks,30_Do_jumping_jacks,Gently,SLOW,HAU/user2/6-1-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user2/6-1-1",14.0,463.0,14057747.316,14057792.216,380.0,434.0,14057783.916,14057789.316,2,harn_anchored
user2|6|1,user2,6,1,2,Jumping jacks,30_Do_jumping_jacks,Quickly,FAST,HAU/user2/6-1-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user2/6-1-2",22.0,287.0,14057916.116,14057942.616,225.0,269.0,14057936.416,14057940.816,2,harn_anchored
user2|6|1,user2,6,1,1,Stretching,31_Do_stretching_exercises,Gently,SLOW,HAU/user2/6-1-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user2/6-1-1",14.0,463.0,14057747.316,14057792.216,435.0,463.0,14057789.416,14057792.216,2,harn_anchored
user2|6|1,user2,6,1,2,Stretching,31_Do_stretching_exercises,Quickly,FAST,HAU/user2/6-1-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user2/6-1-2",22.0,287.0,14057916.116,14057942.616,269.0,287.0,14057940.816,14057942.616,2,harn_anchored
user2|6|1,user2,6,1,1,Sitting down,34_Sit_down,Gently,SLOW,HAU/user2/6-1-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user2/6-1-1",14.0,463.0,14057747.316,14057792.216,248.0,263.0,14057770.716,14057772.216,2,harn_anchored
user2|6|1,user2,6,1,2,Sitting down,34_Sit_down,Quickly,FAST,HAU/user2/6-1-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user2/6-1-2",22.0,287.0,14057916.116,14057942.616,153.0,160.0,14057929.216,14057929.916,2,harn_anchored
user2|6|1,user2,6,1,1,Walking,36_Walk,Gently,SLOW,HAU/user2/6-1-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user2/6-1-1",14.0,463.0,14057747.316,14057792.216,351.0,370.0,14057781.016,14057782.916,2,harn_anchored
user2|6|1,user2,6,1,2,Walking,36_Walk,Quickly,FAST,HAU/user2/6-1-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user2/6-1-2",22.0,287.0,14057916.116,14057942.616,210.0,220.0,14057934.916,14057935.916,2,harn_anchored
user2|7|1,user2,7,1,1,Sitting down,34_Sit_down,Slowly,SLOW,HAU/user2/7-1-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user2/7-1-1",9.0,168.0,14058787.816,14058803.716,18.0,41.0,14058788.716,14058791.016,3,harn_anchored
user2|7|1,user2,7,1,2,Sitting down,34_Sit_down,Calmly,SLOW,HAU/user2/7-1-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user2/7-1-2",13.0,156.0,14058889.216,14058903.516,20.0,35.0,14058889.916,14058891.416,3,harn_anchored
user2|7|1,user2,7,1,3,Sitting down,34_Sit_down,Hurriedly,FAST,HAU/user2/7-1-3,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user2/7-1-3",11.0,128.0,14059051.016,14059062.716,16.0,29.0,14059051.516,14059052.816,3,harn_anchored
user2|7|1,user2,7,1,1,Taking medicine,37_Take_medicine,Slowly,SLOW,HAU/user2/7-1-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user2/7-1-1",9.0,168.0,14058787.816,14058803.716,118.0,161.0,14058798.716,14058803.016,3,harn_anchored
user2|7|1,user2,7,1,2,Taking medicine,37_Take_medicine,Calmly,SLOW,HAU/user2/7-1-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user2/7-1-2",13.0,156.0,14058889.216,14058903.516,107.0,135.0,14058898.616,14058901.416,3,harn_anchored
user2|7|1,user2,7,1,3,Taking medicine,37_Take_medicine,Hurriedly,FAST,HAU/user2/7-1-3,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user2/7-1-3",11.0,128.0,14059051.016,14059062.716,90.0,118.0,14059058.916,14059061.716,3,harn_anchored
user2|7|2,user2,7,2,1,Peeling fruit,11_Peel_fruits,Gently,SLOW,HAU/user2/7-2-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user2/7-2-1",20.0,138.0,14149085.916,14149097.716,73.0,122.0,14149091.216,14149096.116,3,harn_anchored
user2|7|2,user2,7,2,2,Peeling fruit,11_Peel_fruits,quickly,FAST,HAU/user2/7-2-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user2/7-2-2",26.0,84.0,14149141.516,14149147.316,60.0,76.0,14149144.916,14149146.516,3,harn_anchored
user2|7|2,user2,7,2,3,Peeling fruit,11_Peel_fruits,Hurriedly,FAST,HAU/user2/7-2-3,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user2/7-2-3",13.0,57.0,14149224.216,14149228.616,38.0,44.0,14149226.716,14149227.316,3,harn_anchored
user2|7|2,user2,7,2,1,Walking,36_Walk,Gently,SLOW,HAU/user2/7-2-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user2/7-2-1",20.0,138.0,14149085.916,14149097.716,20.0,54.0,14149085.916,14149089.316,3,harn_anchored
user2|7|2,user2,7,2,2,Walking,36_Walk,quickly,FAST,HAU/user2/7-2-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user2/7-2-2",26.0,84.0,14149141.516,14149147.316,26.0,49.0,14149141.516,14149143.816,3,harn_anchored
user2|7|2,user2,7,2,3,Walking,36_Walk,Hurriedly,FAST,HAU/user2/7-2-3,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user2/7-2-3",13.0,57.0,14149224.216,14149228.616,16.0,31.0,14149224.516,14149226.016,3,harn_anchored
user2|7|2,user2,7,2,1,Eating,7_Eat_food,Gently,SLOW,HAU/user2/7-2-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user2/7-2-1",20.0,138.0,14149085.916,14149097.716,124.0,138.0,14149096.316,14149097.716,3,harn_anchored
user2|7|2,user2,7,2,2,Eating,7_Eat_food,quickly,FAST,HAU/user2/7-2-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user2/7-2-2",26.0,84.0,14149141.516,14149147.316,76.0,83.0,14149146.516,14149147.216,3,harn_anchored
user2|7|2,user2,7,2,3,Eating,7_Eat_food,Hurriedly,FAST,HAU/user2/7-2-3,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user2/7-2-3",13.0,57.0,14149224.216,14149228.616,44.0,57.0,14149227.316,14149228.616,3,harn_anchored
user2|7|3,user2,7,3,1,Listening to the music with headphones,23_Listen_to_music_with_headphones,Slowly,SLOW,HAU/user2/7-3-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user2/7-3-1",12.0,389.0,14059187.116,14059224.816,133.0,166.0,14059199.216,14059202.516,3,harn_anchored
user2|7|3,user2,7,3,2,Listening to the music with headphones,23_Listen_to_music_with_headphones,Quickly,FAST,HAU/user2/7-3-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user2/7-3-2",13.0,270.0,14059444.216,14059469.916,82.0,116.0,14059451.116,14059454.516,3,harn_anchored
user2|7|3,user2,7,3,3,Listening to the music with headphones,23_Listen_to_music_with_headphones,Hurriedly,FAST,HAU/user2/7-3-3,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user2/7-3-3",17.0,230.0,14059556.616,14059577.916,83.0,95.0,14059563.216,14059564.416,3,harn_anchored
user2|7|3,user2,7,3,1,Using a phone,24_Use_a_mobile_phone,Slowly,SLOW,HAU/user2/7-3-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user2/7-3-1",12.0,389.0,14059187.116,14059224.816,101.0,121.0,14059196.016,14059198.016,3,harn_anchored
user2|7|3,user2,7,3,2,Using a phone,24_Use_a_mobile_phone,Quickly,FAST,HAU/user2/7-3-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user2/7-3-2",13.0,270.0,14059444.216,14059469.916,116.0,127.0,14059454.516,14059455.616,3,harn_anchored
user2|7|3,user2,7,3,3,Using a phone,24_Use_a_mobile_phone,Hurriedly,FAST,HAU/user2/7-3-3,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user2/7-3-3",17.0,230.0,14059556.616,14059577.916,59.0,74.0,14059560.816,14059562.316,3,harn_anchored
user2|7|3,user2,7,3,1,Stretching,31_Do_stretching_exercises,Slowly,SLOW,HAU/user2/7-3-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user2/7-3-1",12.0,389.0,14059187.116,14059224.816,292.0,339.0,14059215.116,14059219.816,3,harn_anchored
user2|7|3,user2,7,3,2,Stretching,31_Do_stretching_exercises,Quickly,FAST,HAU/user2/7-3-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user2/7-3-2",13.0,270.0,14059444.216,14059469.916,186.0,230.0,14059461.516,14059465.916,3,harn_anchored
user2|7|3,user2,7,3,3,Stretching,31_Do_stretching_exercises,Hurriedly,FAST,HAU/user2/7-3-3,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user2/7-3-3",17.0,230.0,14059556.616,14059577.916,155.0,189.0,14059570.416,14059573.816,3,harn_anchored
user2|7|3,user2,7,3,1,Standing up,32_Stand_up,Slowly,SLOW,HAU/user2/7-3-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user2/7-3-1",12.0,389.0,14059187.116,14059224.816,244.0,257.0,14059210.316,14059211.616,3,harn_anchored
user2|7|3,user2,7,3,2,Standing up,32_Stand_up,Quickly,FAST,HAU/user2/7-3-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user2/7-3-2",13.0,270.0,14059444.216,14059469.916,160.0,165.0,14059458.916,14059459.416,3,harn_anchored
user2|7|3,user2,7,3,3,Standing up,32_Stand_up,Hurriedly,FAST,HAU/user2/7-3-3,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user2/7-3-3",17.0,230.0,14059556.616,14059577.916,126.0,134.0,14059567.516,14059568.316,3,harn_anchored
user2|7|3,user2,7,3,1,Sitting down,34_Sit_down,Slowly,SLOW,HAU/user2/7-3-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user2/7-3-1",12.0,389.0,14059187.116,14059224.816,76.0,89.0,14059193.516,14059194.816,3,harn_anchored
user2|7|3,user2,7,3,2,Sitting down,34_Sit_down,Quickly,FAST,HAU/user2/7-3-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user2/7-3-2",13.0,270.0,14059444.216,14059469.916,50.0,57.0,14059447.916,14059448.616,3,harn_anchored
user2|7|3,user2,7,3,3,Sitting down,34_Sit_down,Hurriedly,FAST,HAU/user2/7-3-3,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user2/7-3-3",17.0,230.0,14059556.616,14059577.916,53.0,59.0,14059560.216,14059560.816,3,harn_anchored
user2|7|3,user2,7,3,1,Walking,36_Walk,Slowly,SLOW,HAU/user2/7-3-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user2/7-3-1",12.0,389.0,14059187.116,14059224.816,12.0,69.0,14059187.116,14059192.816,3,harn_anchored
user2|7|3,user2,7,3,2,Walking,36_Walk,Quickly,FAST,HAU/user2/7-3-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user2/7-3-2",13.0,270.0,14059444.216,14059469.916,17.0,49.0,14059444.616,14059447.816,3,harn_anchored
user2|7|3,user2,7,3,3,Walking,36_Walk,Hurriedly,FAST,HAU/user2/7-3-3,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user2/7-3-3",17.0,230.0,14059556.616,14059577.916,18.0,51.0,14059556.716,14059560.016,3,harn_anchored
user2|7|3,user2,7,3,1,Massaging oneself,38_Massage_oneself,Slowly,SLOW,HAU/user2/7-3-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user2/7-3-1",12.0,389.0,14059187.116,14059224.816,166.0,237.0,14059202.516,14059209.616,3,harn_anchored
user2|7|3,user2,7,3,2,Massaging oneself,38_Massage_oneself,Quickly,FAST,HAU/user2/7-3-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user2/7-3-2",13.0,270.0,14059444.216,14059469.916,133.0,161.0,14059456.216,14059459.016,3,harn_anchored
user2|7|3,user2,7,3,3,Massaging oneself,38_Massage_oneself,Hurriedly,FAST,HAU/user2/7-3-3,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user2/7-3-3",17.0,230.0,14059556.616,14059577.916,96.0,126.0,14059564.516,14059567.516,3,harn_anchored
user20|1|1,user20,1,1,1,Checking the time,20_Check_the_time,Slowly,SLOW,HAU/user20/1-1-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user20/1-1-1",20.0,123.0,17056148.916,17056159.216,92.0,123.0,17056156.116,17056159.216,3,harn_anchored
user20|1|1,user20,1,1,2,Checking the time,20_Check_the_time,Urgently,FAST,HAU/user20/1-1-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user20/1-1-2",13.0,74.0,17056390.216,17056396.316,53.0,70.0,17056394.216,17056395.916,3,harn_anchored
user20|1|1,user20,1,1,3,Checking the time,20_Check_the_time,Calmly,SLOW,HAU/user20/1-1-3,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user20/1-1-3",20.0,103.0,17057099.916,17057108.216,76.0,101.0,17057105.516,17057108.016,3,harn_anchored
user20|1|1,user20,1,1,1,Combing hair,2_Comb_hair,Slowly,SLOW,HAU/user20/1-1-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user20/1-1-1",20.0,123.0,17056148.916,17056159.216,49.0,73.0,17056151.816,17056154.216,3,harn_anchored
user20|1|1,user20,1,1,2,Combing hair,2_Comb_hair,Urgently,FAST,HAU/user20/1-1-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user20/1-1-2",13.0,74.0,17056390.216,17056396.316,27.0,46.0,17056391.616,17056393.516,3,harn_anchored
user20|1|1,user20,1,1,3,Combing hair,2_Comb_hair,Calmly,SLOW,HAU/user20/1-1-3,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user20/1-1-3",20.0,103.0,17057099.916,17057108.216,40.0,64.0,17057101.916,17057104.316,3,harn_anchored
user20|1|2,user20,1,2,1,Squats,29_Do_squats,Smoothly,NEUT,HAU/user20/1-2-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user20/1-2-1",18.0,300.0,16903794.716,16903822.916,194.0,212.0,16903812.316,16903814.116,3,harn_anchored
user20|1|2,user20,1,2,2,Squats,29_Do_squats,Urgently,FAST,HAU/user20/1-2-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user20/1-2-2",19.0,153.0,16903904.816,16903918.216,48.0,65.0,16903907.716,16903909.416,3,harn_anchored
user20|1|2,user20,1,2,3,Squats,29_Do_squats,Attentively,CARE,HAU/user20/1-2-3,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user20/1-2-3",14.0,198.0,16904127.316,16904145.716,55.0,71.0,16904131.416,16904133.016,3,harn_anchored
user20|1|2,user20,1,2,1,Stretching,31_Do_stretching_exercises,Smoothly,NEUT,HAU/user20/1-2-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user20/1-2-1",18.0,300.0,16903794.716,16903822.916,256.0,288.0,16903818.516,16903821.716,3,harn_anchored
user20|1|2,user20,1,2,2,Stretching,31_Do_stretching_exercises,Urgently,FAST,HAU/user20/1-2-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user20/1-2-2",19.0,153.0,16903904.816,16903918.216,120.0,152.0,16903914.916,16903918.116,3,harn_anchored
user20|1|2,user20,1,2,3,Stretching,31_Do_stretching_exercises,Attentively,CARE,HAU/user20/1-2-3,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user20/1-2-3",14.0,198.0,16904127.316,16904145.716,175.0,197.0,16904143.416,16904145.616,3,harn_anchored
user20|1|2,user20,1,2,1,Lunges,35_Do_lunges,Smoothly,NEUT,HAU/user20/1-2-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user20/1-2-1",18.0,300.0,16903794.716,16903822.916,162.0,189.0,16903809.116,16903811.816,3,harn_anchored
user20|1|2,user20,1,2,2,Lunges,35_Do_lunges,Urgently,FAST,HAU/user20/1-2-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user20/1-2-2",19.0,153.0,16903904.816,16903918.216,89.0,104.0,16903911.816,16903913.316,3,harn_anchored
