split,held,qa_id,category,overlap,user,truth,pred,support,raw_support,purity,answers,semantic,correct
oof,user7,training_1077,multi,2,user7,A,CB,3,20,0.3333333333333333,3,Running|Typing on a keyboard,False
oof,user7,training_1078,multi,3,user7,B,C,1,1,1.0,1,Taking medicine,False
oof,user7,training_1079,multi,3,user7,AB,AB,2,2,0.5,2,Undressing|Watching TV,True
oof,user7,training_1080,multi,3,user7,AB,BD,5,9,0.2,5,Walking|Washing dishes,False
oof,user7,training_1081,multi,2,user7,A,D,7,30,0.2857142857142857,5,Reading,False
oof,user7,training_1082,multi,3,user7,A,B,2,2,0.5,2,Checking body temperature,False
oof,user7,training_1083,multi,3,user7,BC,BC,1,2,1.0,1,Eating|Walking,True
oof,user7,training_1084,multi,3,user7,BC,AD,1,3,1.0,1,Checking the time|Calling,False
oof,user7,training_1085,multi,2,user7,BCD,C,25,73,0.44,8,Walking,False
oof,user7,training_1086,multi,3,user7,AB,BC,2,4,0.5,2,Undressing|Playing games,False
oof,user7,training_1087,multi,3,user7,A,DA,1,1,1.0,1,Stretching|Folding clothes,False
oof,user7,training_1088,multi,2,user7,D,A,8,26,0.625,4,Stirring,False
oof,user7,training_1089,multi,3,user7,C,A,1,2,1.0,1,Writing,False
oof,user7,training_1090,multi,3,user7,D,D,2,2,0.5,2,Listening to the music with headphones,True
oof,user7,training_1091,multi,3,user7,C,A,1,2,1.0,1,Sitting down,False
oof,user7,training_1092,multi,2,user7,D,A,1,24,1.0,1,Squats,False
oof,user7,training_1094,multi,3,user7,AD,BC,2,3,0.5,2,Peeling fruit|Pouring,False
oof,user7,training_1095,multi,3,user7,ACD,CDA,2,3,0.5,2,Sitting down|Checking body temperature|Listening to the music with headphones,False
oof,user7,training_1096,multi,2,user7,D,D,10,30,0.5,4,Listening to the music with headphones,True
oof,user7,training_1097,multi,2,user7,AD,B,2,23,0.5,2,Lunges,False
oof,user7,training_1098,multi,2,user7,D,BC,7,48,0.2857142857142857,5,Listening to the music with headphones|Sitting down,False
oof,user7,training_1099,multi,3,user7,AC,BC,2,4,0.5,2,Sitting down|Eating,False
oof,user7,training_1100,multi,2,user7,CD,D,16,40,0.3125,8,Wiping hands,False
oof,user7,training_1868,combination,2,user7,A,A,2,2,1.0,1,"Stirring, Pouring",True
oof,user7,training_2501,sequence,3,user7,CDBA,CDBA,5,13,1.0,1,Brushing teeth|Wiping hands|Combing hair|Getting dressed,True
oof,user7,training_2502,sequence,3,user7,ADCB,ADCB,5,13,1.0,1,Brushing teeth|Wiping hands|Combing hair|Getting dressed,True
oof,user7,training_2503,sequence,3,user7,DABC,DABC,5,13,1.0,1,Brushing teeth|Wiping hands|Combing hair|Getting dressed,True
oof,user7,training_2510,sequence,3,user7,DBAC,DBAC,3,3,1.0,1,Sweeping|Mopping|Running|Stretching,True
oof,user7,training_2511,sequence,3,user7,CABD,CABD,3,3,1.0,1,Sweeping|Mopping|Running|Stretching,True
oof,user7,training_2512,sequence,3,user7,BDCA,BDCA,3,3,1.0,1,Sweeping|Mopping|Running|Stretching,True
oof,user7,training_2516,sequence,3,user7,ABDC,ABDC,3,4,1.0,1,Walking|Undressing|Getting dressed|Folding clothes,True
oof,user7,training_2517,sequence,3,user7,CADB,CADB,3,4,1.0,1,Walking|Undressing|Getting dressed|Folding clothes,True
oof,user7,training_2518,sequence,3,user7,DBAC,DBAC,3,4,1.0,1,Walking|Undressing|Getting dressed|Folding clothes,True
oof,user7,training_2519,sequence,3,user7,ABDC,ABDC,4,35,1.0,1,Walking|Sitting down|Typing on a keyboard|Checking the time,True
oof,user7,training_2521,sequence,3,user7,ADBC,ADBC,4,35,1.0,1,Walking|Sitting down|Typing on a keyboard|Checking the time,True
oof,user7,training_2965,emotion,3,user7,C,A,4,5,0.5,3,Rapidly,False
oof,user7,training_2966,emotion,3,user7,C,D,16,16,0.375,4,Rapidly,False
oof,user7,training_2967,emotion,3,user7,C,B,3,3,0.3333333333333333,3,Meticulously,False
oof,user7,training_2968,emotion,3,user7,C,A,4,4,0.5,3,Calmly,False
oof,user7,training_2969,emotion,3,user7,A,B,3,3,0.3333333333333333,3,Gracefully,False
oof,user7,training_2970,emotion,3,user7,C,C,4,4,0.5,3,Calmly,True
oof,user7,training_2971,emotion,3,user7,D,C,12,13,0.4166666666666667,4,Calmly,False
oof,user7,training_2972,emotion,3,user7,D,D,8,8,0.375,3,Calmly,True
oof,user7,training_2973,emotion,3,user7,C,B,9,9,0.4444444444444444,3,Calmly,False
oof,user7,training_2974,emotion,3,user7,B,D,18,18,0.3333333333333333,4,Steadily,False
oof,user7,training_2975,emotion,3,user7,A,B,13,13,0.38461538461538464,3,Slowly,False
oof,user7,training_2976,emotion,3,user7,C,D,15,16,0.4,3,Steadily,False
oof,user7,training_2977,emotion,3,user7,B,A,9,10,0.4444444444444444,4,Slowly,False
oof,user7,training_2978,emotion,3,user7,C,B,10,11,0.4,4,Gently,False
oof,user7,training_2979,emotion,3,user7,D,B,3,3,0.3333333333333333,3,Gently,False
oof,user7,training_2980,emotion,3,user7,A,A,22,24,0.36363636363636365,3,Slowly,True
oof,user7,training_2981,emotion,3,user7,D,C,22,23,0.36363636363636365,3,Slowly,False
oof,user7,training_2982,emotion,3,user7,D,A,24,25,0.3333333333333333,3,Slowly,False
oof,user7,training_2983,emotion,3,user7,B,B,4,4,0.5,3,Gently,True
oof,user7,training_2985,emotion,3,user7,A,C,4,4,0.5,3,Steadily,False
oof,user7,training_2986,emotion,3,user7,B,B,9,9,0.3333333333333333,4,Leisurely,True
oof,user7,training_2987,emotion,3,user7,B,C,9,10,0.4444444444444444,3,Hurriedly,False
oof,user7,training_2988,emotion,3,user7,D,C,8,9,0.375,3,Steadily,False
oof,user7,training_2989,emotion,3,user7,A,A,3,3,0.3333333333333333,3,Slowly,True
oof,user7,training_2990,emotion,3,user7,D,B,3,4,0.3333333333333333,3,Slowly,False
oof,user7,training_2991,emotion,3,user7,B,A,3,3,0.3333333333333333,3,Slowly,False
oof,user7,training_2992,emotion,3,user7,A,D,4,4,0.5,3,Smoothly,False
oof,user7,training_2993,emotion,3,user7,A,A,4,4,0.5,3,Smoothly,True
oof,user7,training_2994,emotion,3,user7,B,D,4,4,0.5,3,Smoothly,False
oof,user7,training_2995,emotion,3,user7,D,D,3,3,0.3333333333333333,3,Unhurriedly,True
oof,user7,training_2996,emotion,3,user7,A,B,5,7,0.4,4,Anxiously,False
oof,user7,training_2997,emotion,3,user7,A,B,3,3,0.3333333333333333,3,Unhurriedly,False
oof,user7,training_2998,emotion,3,user7,C,A,10,11,0.4,3,Hastily,False
oof,user7,training_2999,emotion,3,user7,C,D,10,11,0.4,3,Hastily,False
oof,user7,training_3000,emotion,3,user7,B,B,10,10,0.4,3,Hastily,True
oof,user7,training_3001,emotion,3,user7,D,D,3,3,0.3333333333333333,3,Leisurely,True
oof,user7,training_3002,emotion,3,user7,A,B,3,3,0.3333333333333333,3,Leisurely,False
oof,user7,training_3003,emotion,3,user7,D,B,9,9,0.3333333333333333,4,Leisurely,False
oof,user7,training_3004,emotion,3,user7,B,A,4,5,0.25,4,Gracefully,False
oof,user7,training_3006,emotion,3,user7,A,C,3,3,0.3333333333333333,3,Quietly,False
oof,user7,training_3007,emotion,3,user7,B,B,8,9,0.375,3,Gently,True
oof,user7,training_3008,emotion,3,user7,B,C,7,7,0.42857142857142855,3,Gently,False
oof,user7,training_3009,emotion,3,user7,A,C,8,9,0.375,3,Gently,False
oof,user7,training_3010,emotion,3,user7,B,C,4,5,0.5,3,Hastily,False
oof,user7,training_3011,emotion,3,user7,C,B,7,10,0.42857142857142855,4,Hastily,False
oof,user7,training_3012,emotion,3,user7,B,B,4,5,0.5,3,Hastily,True
oof,user7,training_3572,single,3,user7,A,A,8,8,1.0,1,sweeping the floor,True
oof,user7,training_3582,single,3,user7,A,B,7,7,0.7142857142857143,3,reading documents,False
oof,user7,training_3592,single,3,user7,C,C,1,1,1.0,1,wiping a bowl,True
oof,user7,training_3602,single,3,user7,C,A,3,4,0.6666666666666666,2,making a phone call,False
oof,user7,training_3603,single,3,user7,B,C,2,5,1.0,1,mopping the floor,False
oof,user7,training_3699,single,3,user7,A,A,10,11,0.8,3,using a smartphone,True
oof,user7,training_3708,single,3,user7,A,B,7,8,0.8571428571428571,2,doing stretching exercises,False
oof,user7,training_3709,single,3,user7,C,B,1,1,1.0,1,using a smartphone,False
oof,user7,training_3727,single,3,user7,C,B,6,13,0.6666666666666666,2,peeling with a knife,False
oof,user7,training_3757,single,3,user7,C,C,10,11,0.9,2,combing their hair,True
oof,user7,training_3766,single,3,user7,B,A,3,3,0.6666666666666666,2,turning pages,False
oof,user7,training_3767,single,3,user7,B,A,8,8,0.75,2,putting on clothes,False
oof,user7,training_3785,single,3,user7,C,C,5,6,0.8,2,standing up,True
oof,user7,training_3805,single,3,user7,B,B,11,12,0.5454545454545454,3,sitting down,True
oof,user7,training_3806,single,3,user7,A,A,11,11,0.5454545454545454,3,sitting down,True
oof,user7,training_3826,single,3,user7,C,B,5,5,0.4,3,reading documents,False
oof,user7,training_3893,single,3,user7,C,A,3,4,0.3333333333333333,3,making a phone call,False
oof,user7,training_3894,single,3,user7,C,B,3,3,0.6666666666666666,2,using a smartphone,False
oof,user7,training_3905,single,3,user7,B,C,5,6,0.6,2,wiping their hands,False
oof,user7,training_3911,single,3,user7,B,B,9,9,0.7777777777777778,2,wiping their hands,True
oof,user7,training_3912,single,3,user7,A,A,6,8,1.0,1,wiping their hands,True
oof,user7,training_3944,single,3,user7,B,B,3,3,0.6666666666666666,2,eating food,True
oof,user7,training_3945,single,3,user7,B,A,2,3,0.5,2,typing on the keyboard,False
oof,user7,training_3953,single,3,user7,A,B,3,5,1.0,1,taking their body temperature,False
oof,user7,training_3963,single,3,user7,C,A,16,17,0.5,2,doing stretching exercises,False
oof,user7,training_3991,object_interaction,3,user7,C,C,9,23,0.5555555555555556,2,a keyboard,True
oof,user7,training_4038,object_interaction,3,user7,A,A,16,28,0.75,2,a phone,True
oof,user7,training_4046,object_interaction,3,user7,D,C,19,21,0.631578947368421,2,a phone,False
oof,user7,training_4047,object_interaction,3,user7,B,A,28,28,0.42857142857142855,3,a phone,False
oof,user7,training_4048,object_interaction,3,user7,C,C,9,17,0.7777777777777778,2,a remote,True
oof,user7,training_4074,object_interaction,3,user7,B,B,7,7,1.0,1,a cabinet,True
oof,user7,training_4075,object_interaction,3,user7,B,B,7,7,1.0,1,a cabinet,True
oof,user7,training_4076,object_interaction,3,user7,D,D,7,7,1.0,1,a cabinet,True
oof,user7,training_4085,object_interaction,3,user7,B,B,28,28,0.6785714285714286,2,a clothes,True
oof,user8,training_0290,single,3,user8,D,C,2,2,1.0,1,Checking the time,False
oof,user8,training_0291,single,3,user8,A,A,2,3,0.5,2,Wiping hands,True
oof,user8,training_0292,single,3,user8,B,A,2,3,0.5,2,Checking the time,False
oof,user8,training_0293,single,3,user8,B,A,1,1,1.0,1,Taking medicine,False
oof,user8,training_0294,single,3,user8,A,C,2,2,0.5,2,Typing on a keyboard,False
oof,user8,training_0295,single,2,user8,D,B,12,27,0.3333333333333333,4,Drinking,False
oof,user8,training_0296,single,2,user8,D,B,11,23,0.36363636363636365,4,Washing face,False
oof,user8,training_0297,single,3,user8,C,D,1,2,1.0,1,Taking a selfie,False
oof,user8,training_0298,single,3,user8,C,A,2,2,1.0,1,Combing hair,False
oof,user8,training_0299,single,3,user8,B,B,3,4,1.0,1,Walking,True
oof,user8,training_0300,single,3,user8,B,B,2,2,0.5,2,Wiping surface,True
oof,user8,training_0301,single,3,user8,B,B,1,1,1.0,1,Walking,True
oof,user8,training_0302,single,2,user8,A,C,15,32,0.6,4,Peeling fruit,False
oof,user8,training_0303,single,3,user8,D,A,1,1,1.0,1,Checking body temperature,False
oof,user8,training_0304,single,2,user8,C,C,14,29,0.2857142857142857,4,Sweeping,True
oof,user8,training_0305,single,3,user8,C,B,1,1,1.0,1,Lying down,False
oof,user8,training_0306,single,3,user8,C,C,1,1,1.0,1,Pouring,True
oof,user8,training_0307,single,3,user8,C,C,1,1,1.0,1,Washing dishes,True
oof,user8,training_0308,single,2,user8,B,B,24,37,0.75,4,Walking,True
oof,user8,training_0309,single,3,user8,D,C,2,2,0.5,2,Listening to the music with headphones,False
oof,user8,training_0310,single,3,user8,B,D,2,2,0.5,2,Sitting down,False
oof,user8,training_0311,single,2,user8,C,C,26,37,0.34615384615384615,4,Sitting down,True
oof,user8,training_0312,single,2,user8,D,D,13,28,0.46153846153846156,4,Sitting down,True
oof,user8,training_0313,single,3,user8,A,C,2,3,0.5,2,Squats,False
oof,user8,training_0314,single,3,user8,B,B,1,2,1.0,1,Stirring,True
oof,user8,training_0315,single,3,user8,B,B,2,2,1.0,1,Walking,True
oof,user8,training_0316,single,3,user8,D,D,2,3,0.5,2,Walking,True
oof,user8,training_0317,single,3,user8,D,A,1,1,1.0,1,Lying down,False
oof,user8,training_0318,single,2,user8,B,C,14,28,0.42857142857142855,3,Eating,False
oof,user8,training_0319,single,3,user8,A,A,1,1,1.0,1,Checking the time,True
oof,user8,training_0320,single,3,user8,C,C,2,4,0.5,2,Squats,True
oof,user8,training_0321,single,2,user8,A,C,21,35,0.47619047619047616,4,Pouring,False
oof,user8,training_0322,single,2,user8,B,C,21,30,0.38095238095238093,4,Drinking,False
oof,user8,training_0323,single,3,user8,C,A,1,1,1.0,1,Running,False
oof,user8,training_0324,single,2,user8,A,B,7,29,0.42857142857142855,3,Lunges,False
oof,user8,training_0325,single,3,user8,C,D,1,2,1.0,1,Checking body temperature,False
oof,user8,training_0326,single,2,user8,C,A,15,31,0.3333333333333333,4,Wiping surface,False
oof,user8,training_0327,single,3,user8,B,A,1,1,1.0,1,Eating,False
oof,user8,training_0328,single,3,user8,D,D,2,2,0.5,2,Massaging oneself,True
oof,user8,training_0329,single,3,user8,D,D,1,1,1.0,1,Peeling fruit,True
oof,user8,training_0330,single,2,user8,D,D,18,47,0.3333333333333333,4,Stirring,True
oof,user8,training_0331,single,2,user8,A,B,19,39,0.42105263157894735,4,Sitting down,False
oof,user8,training_1101,multi,3,user8,C,B,1,1,1.0,1,Wiping surface,False
oof,user8,training_1102,multi,2,user8,A,BC,7,37,0.2857142857142857,5,Drinking|Eating,False
oof,user8,training_1103,multi,3,user8,B,D,3,4,0.6666666666666666,2,Squats,False
oof,user8,training_1104,multi,2,user8,BCD,C,12,49,0.3333333333333333,5,Listening to the music with headphones,False
oof,user8,training_1105,multi,3,user8,BC,AC,3,3,0.6666666666666666,2,Wiping surface|Walking,False
oof,user8,training_1106,multi,2,user8,AB,C,4,20,0.5,3,Wiping hands,False
oof,user8,training_1107,multi,2,user8,BD,B,17,56,0.29411764705882354,9,Listening to the music with headphones,False
oof,user8,training_1108,multi,3,user8,ABD,DB,1,2,1.0,1,Checking the time|Calling,False
oof,user8,training_1109,multi,2,user8,BD,B,7,25,0.2857142857142857,5,Calling,False
oof,user8,training_1110,multi,2,user8,B,B,19,62,0.6842105263157895,6,Walking,True
oof,user8,training_1111,multi,2,user8,D,D,22,60,0.5909090909090909,5,Walking,True
oof,user8,training_1112,multi,2,user8,AD,D,25,62,0.36,8,Walking,False
oof,user8,training_1113,multi,3,user8,D,D,1,1,1.0,1,Mopping,True
oof,user8,training_1114,multi,2,user8,AB,BA,11,30,0.6363636363636364,4,Mopping|Sweeping,False
oof,user8,training_1115,multi,2,user8,A,C,5,33,0.6,3,Massaging oneself,False
oof,user8,training_1116,multi,3,user8,AC,CA,1,1,1.0,1,Pouring|Stirring,False
oof,user8,training_1117,multi,2,user8,AC,AC,7,36,0.2857142857142857,4,Pouring|Stirring,True
oof,user8,training_1118,multi,3,user8,AD,B,1,1,1.0,1,Folding clothes,False
oof,user8,training_1119,multi,3,user8,CD,CD,4,5,1.0,1,Wiping surface|Walking,True
oof,user8,training_1120,multi,3,user8,AB,BA,4,5,1.0,1,Wiping surface|Walking,False
oof,user8,training_1121,multi,2,user8,C,BD,12,42,0.16666666666666666,8,Drinking|Pouring,False
oof,user8,training_1122,multi,2,user8,ACD,A,16,46,0.25,7,Sitting down,False
oof,user8,training_1123,multi,3,user8,AD,AD,1,3,1.0,1,Turning a page|Reading,True
oof,user8,training_1124,multi,2,user8,C,BC,6,36,0.5,3,Taking medicine|Sitting down,False
oof,user8,training_1125,multi,3,user8,CD,DBA,2,3,0.5,2,Walking|Checking the time|Getting dressed,False
oof,user8,training_1126,multi,3,user8,BCD,CDB,1,2,1.0,1,Peeling fruit|Stirring|Pouring,False
oof,user8,training_1127,multi,3,user8,D,A,1,2,1.0,1,Sweeping,False
oof,user8,training_1128,multi,2,user8,B,B,8,32,0.25,5,Stretching,True
oof,user8,training_1129,multi,2,user8,CD,B,8,30,0.5,3,Massaging oneself,False
oof,user8,training_1130,multi,2,user8,ABC,C,6,29,0.3333333333333333,4,Lunges,False
oof,user8,training_1131,multi,3,user8,ABC,BCA,1,1,1.0,1,Stretching|Undressing|Getting dressed,False
oof,user8,training_1132,multi,2,user8,ABC,B,8,24,0.5,4,Squats,False
oof,user8,training_1133,multi,2,user8,AB,BD,9,37,0.3333333333333333,5,Squats|Jumping jacks,False
oof,user8,training_1134,multi,2,user8,AC,D,3,17,0.6666666666666666,2,Undressing,False
oof,user8,training_1135,multi,2,user8,BC,C,3,18,0.3333333333333333,3,Turning a page,False
oof,user8,training_1136,multi,2,user8,AB,B,6,24,0.5,3,Drinking,False
oof,user8,training_1137,multi,3,user8,ABD,AD,1,1,1.0,1,Combing hair|Washing face,False
oof,user8,training_1138,multi,3,user8,ABC,BC,2,6,1.0,1,Massaging oneself|Wiping hands,False
oof,user8,training_1139,multi,2,user8,BC,A,5,24,0.4,3,Eating,False
oof,user8,training_1140,multi,3,user8,BD,A,2,2,1.0,1,Standing up,False
oof,user8,training_1141,multi,2,user8,BCD,DB,6,38,0.3333333333333333,4,Pouring|Stirring,False
oof,user8,training_1142,multi,3,user8,ABD,BDA,2,2,0.5,2,Pouring|Eating|Peeling fruit,False
oof,user8,training_1932,combination,2,user8,A,A,2,2,1.0,1,"Stirring, Pouring",True
oof,user8,training_2528,sequence,3,user8,CADB,CADB,2,8,1.0,1,Sitting down|Listening to the music with headphones|Writing|Turning a page,True
oof,user8,training_2529,sequence,3,user8,CBAD,CBAD,2,8,1.0,1,Sitting down|Listening to the music with headphones|Writing|Turning a page,True
oof,user8,training_2530,sequence,3,user8,ABDC,ABDC,2,8,1.0,1,Sitting down|Listening to the music with headphones|Writing|Turning a page,True
oof,user8,training_2531,sequence,3,user8,BDCA,BDCA,1,4,1.0,1,Running|Stretching|Typing on a keyboard|Lunges,True
oof,user8,training_2534,sequence,3,user8,BDCA,BDCA,3,3,1.0,1,Undressing|Getting dressed|Stretching|Squats,True
oof,user8,training_2535,sequence,3,user8,CABD,CABD,3,3,1.0,1,Undressing|Getting dressed|Stretching|Squats,True
oof,user8,training_2536,sequence,3,user8,ACBD,ACBD,3,3,1.0,1,Undressing|Getting dressed|Stretching|Squats,True
oof,user8,training_3013,emotion,3,user8,A,A,3,3,0.3333333333333333,3,Unhurriedly,True
oof,user8,training_3014,emotion,3,user8,C,D,3,3,0.3333333333333333,3,Unhurriedly,False
oof,user8,training_3015,emotion,3,user8,A,C,4,4,0.5,3,Unhurriedly,False
oof,user8,training_3016,emotion,3,user8,C,C,3,3,0.3333333333333333,3,Contently,True
oof,user8,training_3017,emotion,3,user8,A,B,3,3,0.3333333333333333,3,Contently,False
oof,user8,training_3018,emotion,3,user8,D,A,3,3,0.3333333333333333,3,Contently,False
oof,user8,training_3019,emotion,3,user8,A,A,3,4,0.3333333333333333,3,Relaxedly,True
oof,user8,training_3020,emotion,3,user8,A,C,3,4,0.3333333333333333,3,Relaxedly,False
oof,user8,training_3021,emotion,3,user8,C,D,3,4,0.3333333333333333,3,Relaxedly,False
oof,user8,training_3022,emotion,3,user8,B,B,3,3,0.3333333333333333,3,Meticulously,True
oof,user8,training_3023,emotion,3,user8,D,A,3,3,0.3333333333333333,3,Meticulously,False
oof,user8,training_3024,emotion,3,user8,A,D,6,6,0.3333333333333333,4,Meticulously,False
oof,user8,training_3025,emotion,3,user8,B,B,3,3,0.3333333333333333,3,Deliberately,True
oof,user8,training_3026,emotion,3,user8,B,D,3,3,0.3333333333333333,3,Deliberately,False
oof,user8,training_3027,emotion,3,user8,D,B,3,3,0.3333333333333333,3,Deliberately,False
oof,user8,training_3028,emotion,3,user8,D,D,3,3,0.3333333333333333,3,Leisurely,True
oof,user8,training_3029,emotion,3,user8,C,B,3,3,0.3333333333333333,3,Leisurely,False
oof,user8,training_3030,emotion,3,user8,B,D,4,4,0.5,3,Leisurely,False
oof,user8,training_3031,emotion,3,user8,C,C,7,7,0.2857142857142857,4,Gently,True
oof,user8,training_3032,emotion,3,user8,B,A,4,4,0.5,3,Gently,False
oof,user8,training_3033,emotion,3,user8,C,B,4,4,0.5,3,Quickly,False
oof,user8,training_3034,emotion,3,user8,C,C,3,4,0.3333333333333333,3,Quietly,True
oof,user8,training_3035,emotion,3,user8,B,D,3,7,0.3333333333333333,3,Quietly,False
oof,user8,training_3036,emotion,3,user8,A,C,3,4,0.3333333333333333,3,Quietly,False
oof,user8,training_3037,emotion,3,user8,B,B,3,3,0.3333333333333333,3,Cautiously,True
oof,user8,training_3038,emotion,3,user8,D,B,3,3,0.3333333333333333,3,Cautiously,False
