split,fold,block_id,qa_id,user,trial_key,source,category,block_size,block_regime,action,action_identity,option_letters,action_in_this_multi_options,ground_truth_answer,champion_answer,best_x_answer,champion_multi_correct,ground_truth_pool_member,ground_truth_multi_member,champion_pool_member,champion_multi_member,pool_omission,false_negative_action,spurious_action,selected_session_pool,selected_pool_cardinality,selected_pool_score,best_pool_containing_action,best_pool_containing_action_rank,best_pool_containing_action_score,selected_minus_best_x_score,best_x_pool_cardinality,best_x_added_actions,best_x_removed_actions,displaced_action,best_x_multi_correct,best_x_would_change_question,napp,napp_frac,n_single,n_multi,n_comb,n_seq,forced,candidate_universe_size,block_question_count,co_max,co_mean,co_n,dense_skel_imu_probability_max,dense_skel_imu_probability_mean,dense_skel_imu_probability_topk,dense_skel_imu_probability_fraction,dense_skel_imu_logit_max,dense_dino_probability_max,pool_logodds,pool_probability,train_action_session_count,train_action_session_rate,sibling_count,sibling_gt_action_count,sibling_pred_multi_action_count,sibling_pred_action_count,sibling_pred_single_action_count,sibling_pred_combination_action_count,sibling_pred_sequence_action_count,harn_child_pred_support_count,harn_child_gt_support_count,parent_session_pool_support,block_conformance,block_intersection_size,candidate_pool_count,enumeration_status,skeleton_available,physical_features_available,imu_available,dense_logits_available,dino_video_available,dino_dense_available,action_oof_reliability_n,action_oof_precision_at_0p5,action_oof_brier
oof,0,f0b016,training_1253,user17,1-2,HAU,multi,2,pair,Eating,7_Eat_food,,0,D,D,D,1,1,0,1,0,0,0,0,Checking the time||Eating||Grabbing utensils||Pouring||Sitting down||Taking a selfie||Using a phone||Walking,8,91.55363004875858,Checking the time||Eating||Grabbing utensils||Pouring||Sitting down||Taking a selfie||Using a phone||Walking,1.0,91.55363004875858,0.0,8.0,,,,1,0,4.0,0.5,0,0,4,0,0,23,8,0.9210413346327528,-0.18200967226205914,5,0.3360202759504318,0.015815847458440408,0.21387515931054582,0.017857142857142856,-0.5400402545928955,0.00024414876315859146,0.3101066403708913,0.5769112906234763,38,0.18095238095238095,1,1,0,1,0,1,0,0,0,1,1,3,592,enumerated,0,1,0,1,1,1,100,1.0,0.06055449171058262
oof,0,f0b016,training_1253,user17,1-2,HAU,multi,2,pair,Grabbing utensils,8_Take_and_use_tableware,,0,D,D,D,1,1,0,1,0,0,0,0,Checking the time||Eating||Grabbing utensils||Pouring||Sitting down||Taking a selfie||Using a phone||Walking,8,91.55363004875858,Checking the time||Eating||Grabbing utensils||Pouring||Sitting down||Taking a selfie||Using a phone||Walking,1.0,91.55363004875858,0.0,8.0,,,,1,0,4.0,0.5,0,0,4,0,0,23,8,0.9976337801141367,0.20445565563044407,5,0.00200569346114727,0.00015312675080042797,0.0013063374247354975,0.0,-5.01585054397583,0.0648061279207468,0.4706880472125377,0.6155465950047286,33,0.15714285714285714,1,1,0,1,0,1,0,0,0,1,1,3,592,enumerated,0,1,0,1,1,1,92,0.9,0.08285234962211456
oof,0,f0b016,training_1253,user17,1-2,HAU,multi,2,pair,Lunges,35_Do_lunges,,0,D,D,D,1,0,0,0,0,0,0,0,Checking the time||Eating||Grabbing utensils||Pouring||Sitting down||Taking a selfie||Using a phone||Walking,8,91.55363004875858,Checking the time||Eating||Grabbing utensils||Lunges||Pouring||Sitting down||Taking a selfie||Using a phone,10.0,75.68750383993506,15.866126208823516,8.0,Lunges,Walking,Walking,1,0,2.0,0.25,0,0,2,0,0,23,8,0.9988190356754373,-0.831659724178851,5,0.0022856613671007964,0.0001690986197673184,0.0014848101167114112,0.0,-5.49779748916626,0.014839989798409598,-5.248687239621816,0.005226947125122647,8,0.0380952380952381,1,0,0,0,0,0,0,0,0,0,1,3,592,enumerated,0,1,0,1,1,1,72,1.0,0.0028617689994742176
oof,0,f0b016,training_1253,user17,1-2,HAU,multi,2,pair,Lying down,33_Lie_down,,0,D,D,,1,0,0,0,0,0,0,0,Checking the time||Eating||Grabbing utensils||Pouring||Sitting down||Taking a selfie||Using a phone||Walking,8,91.55363004875858,,,,,,,,,0,0,1.0,0.125,1,0,0,0,0,23,8,1.340895180193017,-1.048807032966648,5,0.00010427414599689654,9.993315937874408e-06,6.173138969989805e-05,0.0,-8.082453727722168,0.008778195162968974,-6.0,0.0024726231566347743,11,0.05238095238095238,1,0,0,0,0,0,0,0,0,0,1,3,592,enumerated,0,1,0,1,1,1,101,1.0,2.8771974121023397e-05
oof,0,f0b016,training_1253,user17,1-2,HAU,multi,2,pair,Mopping,13_Mop_the_floor,,0,D,D,,1,0,0,0,0,0,0,0,Checking the time||Eating||Grabbing utensils||Pouring||Sitting down||Taking a selfie||Using a phone||Walking,8,91.55363004875858,,,,,,,,,0,0,1.0,0.125,1,0,0,0,0,23,8,0.6108864063289136,-1.4285267394344818,5,0.00016135456254622632,1.7059101126052208e-05,0.00011963786788158805,0.0,-7.767014503479004,0.30752410420349663,-6.0,0.0024726231566347743,17,0.08095238095238096,1,0,0,0,0,0,0,0,0,0,1,3,592,enumerated,0,1,0,1,1,1,54,1.0,9.660501273701425e-06
oof,0,f0b016,training_1253,user17,1-2,HAU,multi,2,pair,Peeling fruit,11_Peel_fruits,,0,D,D,D,1,0,0,0,0,0,0,0,Checking the time||Eating||Grabbing utensils||Pouring||Sitting down||Taking a selfie||Using a phone||Walking,8,91.55363004875858,Checking the time||Eating||Grabbing utensils||Peeling fruit||Pouring||Sitting down||Taking a selfie||Using a phone||Walking,3.0,81.56800728105486,9.985622767703717,9.0,Peeling fruit,,,1,0,2.0,0.25,0,0,2,0,0,23,8,0.5383909042907598,-1.2781397128145058,5,0.43158573337963646,0.018283709935659503,0.20162077806436446,0.03125,-0.55727219581604,0.08614919441086906,-4.992811383851857,0.006740811121536122,32,0.1523809523809524,1,0,0,0,0,0,0,0,0,0,1,3,592,enumerated,0,1,0,1,1,1,95,1.0,0.02024805352556408
oof,0,f0b016,training_1253,user17,1-2,HAU,multi,2,pair,Pouring,9_Pour_drinks,,0,D,D,D,1,1,0,1,0,0,0,0,Checking the time||Eating||Grabbing utensils||Pouring||Sitting down||Taking a selfie||Using a phone||Walking,8,91.55363004875858,Checking the time||Eating||Grabbing utensils||Pouring||Sitting down||Taking a selfie||Using a phone||Walking,1.0,91.55363004875858,0.0,8.0,,,,1,0,4.0,0.5,0,0,2,2,1,23,8,0.05955883925359285,-0.4896431601091579,5,0.9281308225222997,0.07173507812814636,0.7089363159007066,0.13392857142857142,-0.02436956763267517,0.03432315208816102,5.851327646842148,0.9971321698975922,35,0.16666666666666666,1,1,0,1,0,1,1,0,0,1,1,3,592,enumerated,0,1,0,1,1,1,92,0.8928571428571429,0.014812644199477676
oof,0,f0b016,training_1253,user17,1-2,HAU,multi,2,pair,Sitting down,34_Sit_down,,0,D,D,D,1,1,0,1,0,0,0,0,Checking the time||Eating||Grabbing utensils||Pouring||Sitting down||Taking a selfie||Using a phone||Walking,8,91.55363004875858,Checking the time||Eating||Grabbing utensils||Pouring||Sitting down||Taking a selfie||Using a phone||Walking,1.0,91.55363004875858,0.0,8.0,,,,1,0,5.0,0.625,1,0,4,0,0,23,8,0.9844109485653422,0.22622943924463257,5,0.4215167728917939,0.007284357758090032,0.14400298890278668,0.026785714285714284,-0.2798539698123932,0.5557293700320379,4.706227817792529,0.9910421588279562,53,0.2523809523809524,1,1,0,1,0,1,0,0,0,1,1,3,592,enumerated,0,1,0,1,1,1,99,1.0,0.05698647377944199
oof,0,f0b016,training_1253,user17,1-2,HAU,multi,2,pair,Squats,29_Do_squats,,0,D,D,,1,0,0,0,0,0,0,0,Checking the time||Eating||Grabbing utensils||Pouring||Sitting down||Taking a selfie||Using a phone||Walking,8,91.55363004875858,,,,,,,,,0,0,1.0,0.125,1,0,0,0,0,23,8,0.23319920630250077,-2.2813243681655138,5,0.0028025681219462834,0.0001432819350155508,0.0012113687833421169,0.0,-4.962545394897461,0.013997760734387807,-6.0,0.0024726231566347743,23,0.10952380952380952,1,0,0,0,0,0,0,0,0,0,1,3,592,enumerated,0,1,0,1,1,1,85,1.0,0.0009132489204799509
oof,0,f0b016,training_1253,user17,1-2,HAU,multi,2,pair,Stirring,10_Stir_drinks,,0,D,D,D,1,0,0,0,0,0,0,0,Checking the time||Eating||Grabbing utensils||Pouring||Sitting down||Taking a selfie||Using a phone||Walking,8,91.55363004875858,Checking the time||Eating||Grabbing utensils||Pouring||Sitting down||Stirring||Taking a selfie||Using a phone||Walking,2.0,81.57703889973794,9.976591149020635,9.0,Stirring,,,1,0,2.0,0.25,0,0,2,0,0,23,8,1.6411840195347098,-1.0818253693619788,5,0.009781245574621218,0.00038419107914924205,0.004364447391015432,0.0,-3.8668298721313477,0.014918440611966488,-4.9882955745103255,0.006771113593793805,33,0.15714285714285714,1,0,0,0,0,0,0,0,0,0,1,3,592,enumerated,0,1,0,1,1,1,64,1.0,0.03541605315369219
oof,0,f0b016,training_1253,user17,1-2,HAU,multi,2,pair,Sweeping,12_Sweep_the_floor,,0,D,D,D,1,0,0,0,0,0,0,0,Checking the time||Eating||Grabbing utensils||Pouring||Sitting down||Taking a selfie||Using a phone||Walking,8,91.55363004875858,Checking the time||Eating||Grabbing utensils||Pouring||Sitting down||Sweeping||Taking a selfie||Using a phone,9.0,78.872644192141,12.680985856617582,8.0,Sweeping,Walking,Walking,1,0,2.0,0.25,0,0,2,0,0,23,8,0.4102157108667622,0.15402894177434934,5,0.0021931382943876083,8.091335770856912e-05,0.0010660861576431509,0.0,-5.265194892883301,0.04066370128254805,-3.6561170635188414,0.025182104814901664,17,0.08095238095238096,1,0,0,0,0,0,0,0,0,0,1,3,592,enumerated,0,1,0,1,1,1,75,1.0,0.0002126014816526473
oof,0,f0b016,training_1253,user17,1-2,HAU,multi,2,pair,Taking a selfie,27_Take_a_selfie,D,1,D,D,D,1,1,1,1,1,0,0,0,Checking the time||Eating||Grabbing utensils||Pouring||Sitting down||Taking a selfie||Using a phone||Walking,8,91.55363004875858,Checking the time||Eating||Grabbing utensils||Pouring||Sitting down||Taking a selfie||Using a phone||Walking,1.0,91.55363004875858,0.0,8.0,,,,1,0,4.0,0.5,0,2,0,2,1,23,8,0.6759188765997678,0.29801162996470915,5,0.017463480654571737,0.0014365651241581043,0.01247426425862767,0.0,-3.522775650024414,0.002576657192548737,6.0,0.9975273768433653,11,0.05238095238095238,1,1,1,1,0,0,1,0,0,1,1,3,592,enumerated,0,1,0,1,1,1,79,1.0,0.007192764961177915
oof,0,f0b016,training_1253,user17,1-2,HAU,multi,2,pair,Turning a page,22_Turn_pages,,0,D,D,,1,0,0,0,0,0,0,0,Checking the time||Eating||Grabbing utensils||Pouring||Sitting down||Taking a selfie||Using a phone||Walking,8,91.55363004875858,,,,,,,,,0,0,2.0,0.25,1,1,0,0,0,23,8,1.166999563713134,-1.0188168032993083,5,0.02260008095098393,0.0008998986668971064,0.010006709129197293,0.0,-3.343984365463257,0.00047274926847811524,-5.476768975147173,0.0041653995643197005,19,0.09047619047619047,1,0,0,0,0,0,0,0,0,0,1,3,592,enumerated,0,1,0,1,1,1,82,1.0,0.0002914361069073019
oof,0,f0b016,training_1253,user17,1-2,HAU,multi,2,pair,Using a phone,24_Use_a_mobile_phone,,0,D,D,D,1,1,0,1,0,0,0,0,Checking the time||Eating||Grabbing utensils||Pouring||Sitting down||Taking a selfie||Using a phone||Walking,8,91.55363004875858,Checking the time||Eating||Grabbing utensils||Pouring||Sitting down||Taking a selfie||Using a phone||Walking,1.0,91.55363004875858,0.0,8.0,,,,1,0,2.0,0.25,0,0,0,2,1,23,8,1.0114762000739035,0.5748347154007006,5,0.0035291101251329698,0.00019297509349180231,0.0017154415226605713,0.0,-5.476162433624268,0.12263228637831551,6.0,0.9975273768433653,13,0.06190476190476191,1,1,0,1,0,0,1,0,0,1,1,3,592,enumerated,0,1,0,1,1,1,77,1.0,0.0013396959989514469
oof,0,f0b016,training_1253,user17,1-2,HAU,multi,2,pair,Walking,36_Walk,,0,D,D,D,1,1,0,1,0,0,0,0,Checking the time||Eating||Grabbing utensils||Pouring||Sitting down||Taking a selfie||Using a phone||Walking,8,91.55363004875858,Checking the time||Eating||Grabbing utensils||Pouring||Sitting down||Taking a selfie||Using a phone||Walking,1.0,91.55363004875858,0.0,8.0,,,,1,0,2.0,0.25,0,0,2,0,0,23,8,0.3176077789489751,0.1591166048772494,5,0.9999899012701852,0.10921867143498881,0.9574806832016726,0.13259668508287292,-7.152555099310121e-07,0.9999996594020297,2.684375864789952,0.9360983800103423,109,0.5190476190476191,1,0,0,0,0,0,0,0,0,1,1,3,592,enumerated,0,1,0,1,1,1,109,1.0,0.0251980556306811
oof,0,f0b016,training_1253,user17,1-2,HAU,multi,2,pair,Washing dishes,14_Wipe_bowls,A,1,D,D,AD,1,0,0,0,0,0,0,0,Checking the time||Eating||Grabbing utensils||Pouring||Sitting down||Taking a selfie||Using a phone||Walking,8,91.55363004875858,Checking the time||Eating||Grabbing utensils||Pouring||Sitting down||Taking a selfie||Using a phone||Walking||Washing dishes,6.0,79.55363004875858,12.0,9.0,Washing dishes,,,0,1,1.0,0.125,0,1,0,0,0,23,8,1.13235042829996,-2.040100589584981,5,0.009344991180114446,0.00022315641286821758,0.003977297457577296,0.0,-3.739008665084839,4.245331742172961e-05,-6.0,0.0024726231566347743,8,0.0380952380952381,1,0,0,0,0,0,0,0,0,0,1,3,592,enumerated,0,1,0,1,1,1,72,1.0,0.006571979602894542
oof,0,f0b016,training_1253,user17,1-2,HAU,multi,2,pair,Washing face,0_Wash_face,,0,D,D,D,1,0,0,0,0,0,0,0,Checking the time||Eating||Grabbing utensils||Pouring||Sitting down||Taking a selfie||Using a phone||Walking,8,91.55363004875858,Checking the time||Eating||Grabbing utensils||Pouring||Sitting down||Taking a selfie||Using a phone||Walking||Washing face,7.0,79.55363004875858,12.0,9.0,Washing face,,,1,0,1.0,0.125,0,1,0,0,0,23,8,-3.044522437723423,-3.044522437723423,5,0.0008155216928571463,4.1890916462005725e-05,0.0004038992343079631,0.0,-5.855608940124512,0.00016450034101061258,-6.0,0.0024726231566347743,10,0.047619047619047616,1,0,0,0,0,0,0,0,0,0,1,3,592,enumerated,0,1,0,1,1,1,88,1.0,0.0019180665863638114
oof,0,f0b016,training_1253,user17,1-2,HAU,multi,2,pair,Watching TV,25_Watch_TV,B,1,D,D,BD,1,0,0,0,0,0,0,0,Checking the time||Eating||Grabbing utensils||Pouring||Sitting down||Taking a selfie||Using a phone||Walking,8,91.55363004875858,Checking the time||Eating||Grabbing utensils||Pouring||Sitting down||Taking a selfie||Using a phone||Walking||Watching TV,4.0,81.51452716487327,10.039102883885306,9.0,Watching TV,,,0,1,1.0,0.125,0,1,0,0,0,23,8,1.7683391950199565,-0.314867643880114,5,0.33485783210822506,0.01373440537362474,0.23424965721954188,0.03125,-0.6283378601074219,0.013574734396700348,-5.019551441942662,0.006564117547200638,4,0.01904761904761905,1,0,0,0,0,0,0,0,0,0,1,3,592,enumerated,0,1,0,1,1,1,78,1.0,1.0174965786220131e-05
oof,0,f0b016,training_1253,user17,1-2,HAU,multi,2,pair,Wiping hands,4_Wipe_hands,,0,D,D,CD,1,0,0,0,0,0,0,0,Checking the time||Eating||Grabbing utensils||Pouring||Sitting down||Taking a selfie||Using a phone||Walking,8,91.55363004875858,Checking the time||Combing hair||Eating||Grabbing utensils||Pouring||Stirring||Taking a selfie||Using a phone||Walking||Wiping hands,128.0,48.164583264152874,43.3890467846057,10.0,Combing hair||Stirring||Wiping hands,Sitting down,Sitting down,0,1,3.0,0.375,1,0,2,0,0,23,8,0.09784102582460971,-2.2895326010051034,5,0.0005326100176067224,4.517037919860023e-05,0.00028452355799244187,0.0,-6.875544548034668,2.6101698884823626e-05,-6.0,0.0024726231566347743,20,0.09523809523809523,1,0,0,0,0,0,0,0,0,0,1,3,592,enumerated,0,1,0,1,1,1,88,1.0,8.214845263634258e-05
oof,0,f0b016,training_1253,user17,1-2,HAU,multi,2,pair,Wiping surface,15_Wipe_windows_and_tables,,0,D,D,D,1,0,0,0,0,0,0,0,Checking the time||Eating||Grabbing utensils||Pouring||Sitting down||Taking a selfie||Using a phone||Walking,8,91.55363004875858,Checking the time||Eating||Grabbing utensils||Pouring||Sitting down||Taking a selfie||Using a phone||Walking||Wiping surface,8.0,79.55363004875858,12.0,9.0,Wiping surface,,,1,0,2.0,0.25,0,0,2,0,0,23,8,0.4441172625424435,-0.6707540389275681,5,0.006298489918533182,0.0003888586988302585,0.0024517528328777357,0.0,-3.6459736824035645,0.0005868973343500068,-6.0,0.0024726231566347743,14,0.06666666666666667,1,0,0,0,0,0,0,0,0,0,1,3,592,enumerated,0,1,0,1,1,1,68,1.0,0.0023668571917329724
oof,0,f0b017,training_1020,user6,3-2,HAU,multi,3,triple,Calling,19_Make_a_phone_call,B,1,CD,CD,BCD,1,0,0,0,0,0,0,0,Drinking||Peeling fruit||Washing dishes,3,100.6047212423266,Calling||Drinking||Peeling fruit||Washing dishes,4.0,88.6047212423266,12.0,4.0,Calling,,,0,1,1.0,0.1111111111111111,0,1,0,0,0,18,9,-0.26491296419050475,-1.2785710434129467,3,0.0007556073542218655,2.1353683767364947e-05,0.0005232800610440779,0.0,-6.676443576812744,0.001130951859522611,-6.0,0.0024726231566347743,12,0.05714285714285714,2,0,0,0,0,0,0,0,0,0,1,3,144,enumerated,0,1,0,1,1,1,81,1.0,0.036487383493936175
oof,0,f0b017,training_1020,user6,3-2,HAU,multi,3,triple,Combing hair,2_Comb_hair,,0,CD,CD,CD,1,0,0,0,0,0,0,0,Drinking||Peeling fruit||Washing dishes,3,100.6047212423266,Combing hair||Drinking||Peeling fruit||Washing dishes,5.0,88.6047212423266,12.0,4.0,Combing hair,,,1,0,1.0,0.1111111111111111,0,1,0,0,0,18,9,-0.56703572079708,-2.4783367099224574,3,0.001159749685029965,4.423595962573711e-05,0.0005592623133039028,0.0,-5.652896881103516,2.2304348833910936e-06,-6.0,0.0024726231566347743,15,0.07142857142857142,2,0,0,0,0,0,0,0,0,0,1,3,144,enumerated,0,1,0,1,1,1,76,1.0,0.0005470788226663514
oof,0,f0b017,training_1020,user6,3-2,HAU,multi,3,triple,Drinking,6_Drink_water,,0,CD,CD,CD,1,1,0,1,0,0,0,0,Drinking||Peeling fruit||Washing dishes,3,100.6047212423266,Drinking||Peeling fruit||Washing dishes,1.0,100.6047212423266,0.0,3.0,,,,1,0,8.0,0.8888888888888888,2,2,4,0,0,18,9,0.8115465198364716,0.6564690556845519,3,0.9995391113417488,0.03556476153476753,0.8648211347274988,0.10426540284360189,-0.00016735582903493196,0.9749923859323775,6.0,0.9975273768433653,35,0.16666666666666666,2,2,2,2,1,1,0,0,0,1,1,3,144,enumerated,0,1,0,1,1,1,74,1.0,0.0005321651471871969
oof,0,f0b017,training_1020,user6,3-2,HAU,multi,3,triple,Folding clothes,16_Fold_clothes,,0,CD,CD,CD,1,0,0,0,0,0,0,0,Drinking||Peeling fruit||Washing dishes,3,100.6047212423266,Folding clothes||Peeling fruit||Standing up||Taking medicine||Turning a page||Washing dishes||Washing face||Watching TV,97.0,19.822964677316435,80.78175656501017,8.0,Folding clothes||Standing up||Taking medicine||Turning a page||Washing face||Watching TV,Drinking,Drinking,1,0,1.0,0.1111111111111111,1,0,0,0,0,18,9,-2.5649493574615367,-2.5649493574615367,3,0.014241075874971492,0.0005980217606036561,0.009142392266401116,0.0,-3.8699138164520264,6.921688184645193e-06,-6.0,0.0024726231566347743,6,0.02857142857142857,2,0,0,0,0,0,0,0,0,0,1,3,144,enumerated,0,1,0,1,1,1,69,1.0,0.007572303352501665
oof,0,f0b017,training_1020,user6,3-2,HAU,multi,3,triple,Getting dressed,5_Put_on_clothes,,0,CD,CD,,1,0,0,0,0,0,0,0,Drinking||Peeling fruit||Washing dishes,3,100.6047212423266,,,,,,,,,0,0,3.0,0.3333333333333333,1,0,2,0,0,18,9,-3.295836866004329,-3.295836866004329,3,0.000986964809791451,4.466705010923968e-05,0.0006903333821131353,0.0,-5.6007914543151855,1.6200345791211085e-05,-6.0,0.0024726231566347743,13,0.06190476190476191,2,0,0,0,0,0,0,0,0,0,1,3,144,enumerated,0,1,0,1,1,1,82,1.0,1.2781910378517209e-05
oof,0,f0b017,training_1020,user6,3-2,HAU,multi,3,triple,Grabbing utensils,8_Take_and_use_tableware,,0,CD,CD,CD,1,0,0,0,0,0,0,0,Drinking||Peeling fruit||Washing dishes,3,100.6047212423266,Drinking||Grabbing utensils||Peeling fruit||Washing dishes,3.0,91.72336169204758,8.88135955027903,4.0,Grabbing utensils,,,1,0,2.0,0.2222222222222222,0,0,2,0,0,18,9,1.118994637118404,0.869980884902553,3,0.19963179688368524,0.005645370574523044,0.1346126537045839,0.0,-0.3616052269935608,0.014375677997512475,-4.44067977513951,0.011650586446833894,33,0.15714285714285714,2,0,0,0,0,0,0,0,0,0,1,3,144,enumerated,0,1,0,1,1,1,92,0.9,0.08285234962211456
oof,0,f0b017,training_1020,user6,3-2,HAU,multi,3,triple,Lying down,33_Lie_down,A,1,CD,CD,ACD,1,0,0,0,0,0,0,0,Drinking||Peeling fruit||Washing dishes,3,100.6047212423266,Drinking||Lying down||Peeling fruit||Washing dishes,6.0,88.6047212423266,12.0,4.0,Lying down,,,0,1,1.0,0.1111111111111111,0,1,0,0,0,18,9,-0.26854273224108355,-2.179843721366461,3,0.00030848070680024515,7.002646897958182e-06,0.0001985485557355929,0.0,-7.092954158782959,7.936833299027057e-06,-6.0,0.0024726231566347743,11,0.05238095238095238,2,0,0,0,0,0,0,0,0,0,1,3,144,enumerated,0,1,0,1,1,1,101,1.0,2.8771974121023397e-05
oof,0,f0b017,training_1020,user6,3-2,HAU,multi,3,triple,Peeling fruit,11_Peel_fruits,C,1,CD,CD,CD,1,1,1,1,1,0,0,0,Drinking||Peeling fruit||Washing dishes,3,100.6047212423266,Drinking||Peeling fruit||Washing dishes,1.0,100.6047212423266,0.0,3.0,,,,1,0,9.0,1.0,1,2,6,0,0,18,9,1.1774708635804294,0.9951493067864747,3,0.9832305567605154,0.06784903618539119,0.7829172401762906,0.14218009478672985,-0.007214684039354324,0.37525181472301483,6.0,0.9975273768433653,32,0.1523809523809524,2,2,1,2,1,2,0,0,0,1,1,3,144,enumerated,0,1,0,1,1,1,95,1.0,0.02024805352556408
oof,0,f0b017,training_1020,user6,3-2,HAU,multi,3,triple,Standing up,32_Stand_up,,0,CD,CD,CD,1,0,0,0,0,0,0,0,Drinking||Peeling fruit||Washing dishes,3,100.6047212423266,Folding clothes||Peeling fruit||Standing up||Taking medicine||Turning a page||Washing dishes||Washing face||Watching TV,97.0,19.822964677316435,80.78175656501017,8.0,Folding clothes||Standing up||Taking medicine||Turning a page||Washing face||Watching TV,Drinking,Drinking,1,0,1.0,0.1111111111111111,1,0,0,0,0,18,9,-0.17757095403535678,-1.6663506407915785,3,2.7855593397621954e-05,4.2073142458261866e-07,1.2456950967701206e-05,0.0,-9.226788520812988,7.448149387658175e-06,-6.0,0.0024726231566347743,31,0.14761904761904762,2,0,0,0,0,0,0,0,0,0,1,3,144,enumerated,0,1,0,1,1,1,90,1.0,0.01881042871806003
oof,0,f0b017,training_1020,user6,3-2,HAU,multi,3,triple,Taking a selfie,27_Take_a_selfie,,0,CD,CD,CD,1,0,0,0,0,0,0,0,Drinking||Peeling fruit||Washing dishes,3,100.6047212423266,Peeling fruit||Standing up||Taking a selfie||Taking medicine||Turning a page||Washing dishes||Washing face||Watching TV,98.0,19.822964677316435,80.78175656501017,8.0,Standing up||Taking a selfie||Taking medicine||Turning a page||Washing face||Watching TV,Drinking,Drinking,1,0,1.0,0.1111111111111111,1,0,0,0,0,18,9,-0.26854273224108355,-2.179843721366461,3,0.000836690014693886,2.86590575143294e-05,0.0005114002576177996,0.0,-6.820876598358154,2.753559478411002e-05,-6.0,0.0024726231566347743,11,0.05238095238095238,2,0,0,0,0,0,0,0,0,0,1,3,144,enumerated,0,1,0,1,1,1,79,1.0,0.007192764961177915
oof,0,f0b017,training_1020,user6,3-2,HAU,multi,3,triple,Taking medicine,37_Take_medicine,,0,CD,CD,CD,1,0,0,0,0,0,0,0,Drinking||Peeling fruit||Washing dishes,3,100.6047212423266,Drinking||Peeling fruit||Taking medicine||Washing dishes,2.0,91.82296467731643,8.78175656501017,4.0,Taking medicine,,,1,0,2.0,0.2222222222222222,0,0,2,0,0,18,9,0.2043636566626134,-1.2844160300936083,3,0.9715904252869743,0.03795352988392121,0.8038702623896478,0.1043956043956044,-0.011890840716660023,0.19337688546095574,-4.390878282505083,0.012238213123339512,21,0.1,2,0,0,0,0,0,0,0,0,0,1,3,144,enumerated,0,1,0,1,1,1,87,1.0,8.516359862366658e-05
oof,0,f0b017,training_1020,user6,3-2,HAU,multi,3,triple,Turning a page,22_Turn_pages,,0,CD,CD,CD,1,0,0,0,0,0,0,0,Drinking||Peeling fruit||Washing dishes,3,100.6047212423266,Drinking||Peeling fruit||Turning a page||Washing dishes,7.0,88.6047212423266,12.0,4.0,Turning a page,,,1,0,2.0,0.2222222222222222,0,0,2,0,0,18,9,0.5026728216886808,-0.9239584404082688,3,0.0007725930855875568,2.409283354374756e-05,0.0003602057071085645,0.0,-6.839052677154541,3.55547898444846e-05,-6.0,0.0024726231566347743,19,0.09047619047619047,2,0,0,0,0,0,0,0,0,0,1,3,144,enumerated,0,1,0,1,1,1,82,1.0,0.0002914361069073019
oof,0,f0b017,training_1020,user6,3-2,HAU,multi,3,triple,Using a phone,24_Use_a_mobile_phone,,0,CD,CD,D,1,0,0,0,0,0,0,0,Drinking||Peeling fruit||Washing dishes,3,100.6047212423266,Grabbing utensils||Turning a page||Using a phone||Walking||Washing dishes||Washing face||Watching TV,101.0,12.797932333453705,87.8067889088729,7.0,Grabbing utensils||Turning a page||Using a phone||Walking||Washing face||Watching TV,Drinking||Peeling fruit,Drinking||Peeling fruit,0,1,3.0,0.3333333333333333,1,0,2,0,0,18,9,0.08194024144972788,-1.1852568766270781,3,0.0003682667385354372,1.8423603444419826e-05,0.0002845452689309075,0.0,-6.791241645812988,7.558767557774055e-06,-6.0,0.0024726231566347743,13,0.06190476190476191,2,0,0,0,0,0,0,0,0,0,1,3,144,enumerated,0,1,0,1,1,1,77,1.0,0.0013396959989514469
oof,0,f0b017,training_1020,user6,3-2,HAU,multi,3,triple,Walking,36_Walk,,0,CD,CD,D,1,0,0,0,0,0,0,0,Drinking||Peeling fruit||Washing dishes,3,100.6047212423266,Grabbing utensils||Turning a page||Using a phone||Walking||Washing dishes||Washing face||Watching TV,101.0,12.797932333453705,87.8067889088729,7.0,Grabbing utensils||Turning a page||Using a phone||Walking||Washing face||Watching TV,Drinking||Peeling fruit,Drinking||Peeling fruit,0,1,4.0,0.4444444444444444,2,2,0,0,0,18,9,0.1859299549737755,-0.12062451714382261,3,0.005027664979154777,9.128090476538373e-05,0.002062510798567724,0.0,-3.743759870529175,0.010388714369452956,-3.4627146792969388,0.030391934312924796,109,0.5190476190476191,2,0,0,0,0,0,0,0,0,0,1,3,144,enumerated,0,1,0,1,1,1,109,1.0,0.0251980556306811
